district,datetime,temperature_c,wind_speed_ms,humidity,barometric_pressure,visibility_km,weather,risk_score,risk_level,primary_risk_factor,all_risk_factors,district_category,category_multiplier,infrastructure_feeders,infrastructure_substations,at_risk_assets,emergency_contact,operational_recommendations
kolar,2025-09-05 05:30:00,22.7,2.4,0.9,1.008,3.5,Passing clouds.,4.78,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,4,+91-857-990-6901,Continue normal monitoring
kolar,2025-09-05 06:00:00,22.5,2.5,0.86,1.014,5.5,Passing clouds,4.53,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,1,+91-922-998-1865,Continue normal monitoring
kolar,2025-09-05 08:30:00,23.9,2.9,0.88,1.01,7.0,Overcast.,4.69,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,2,+91-872-999-6421,Continue normal monitoring
kolar,2025-09-05 11:30:00,27.4,3.1,0.73,1.008,7.4,Partly sunny.,3.83,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,6,+91-898-426-8231,Continue normal monitoring
kolar,2025-09-05 12:00:00,27.8,4.0,0.67,1.011,9.0,Scattered clouds,3.64,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,3,+91-823-222-2452,Continue normal monitoring
kolar,2025-09-05 14:30:00,28.9,3.5,0.64,1.006,7.9,Overcast.,3.46,Low,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,3,+91-956-770-9661,Continue normal monitoring
kolar,2025-09-05 17:30:00,28.1,3.2,0.67,1.005,7.9,Partly sunny.,3.55,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,6,+91-829-379-1400,Continue normal monitoring
kolar,2025-09-05 18:00:00,25.5,2.8,0.79,1.012,6.0,Partly cloudy,4.13,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,4,+91-974-844-1560,Continue normal monitoring
kolar,2025-09-05 20:30:00,25.7,2.5,0.83,1.008,4.0,Passing clouds.,4.34,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,6,+91-916-863-3751,Continue normal monitoring
kolar,2025-09-05 23:30:00,25.5,2.0,0.8,1.009,4.0,Passing clouds.,4.12,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,5,+91-963-491-7777,Continue normal monitoring
ballari,2025-09-06 00:00:00,27.3,3.1,0.806,1.007,4.0,Clear,4.25,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,4,+91-859-607-9908,Continue normal monitoring
ballari,2025-09-06 00:00:00,25.4,2.5,0.734,1.008,4.0,Clear,3.8,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,2,+91-943-555-6103,Continue normal monitoring
ballari,2025-09-06 00:00:00,26.0,2.5,0.77,1.009,10.0,Clear,3.99,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,6,+91-942-903-2789,Continue normal monitoring
ballari,2025-09-06 00:00:00,33.4,2.9,0.506,1.008,10.0,Clear,3.03,Low,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,1,+91-957-937-7065,Continue normal monitoring
ballari,2025-09-06 00:00:00,33.6,2.6,0.436,1.005,10.0,Cloudy,3.11,Low,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,3,+91-885-455-3769,Continue normal monitoring
ballari,2025-09-06 00:00:00,32.9,4.0,0.438,1.004,10.0,Partly Cloudy,3.25,Low,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,1,+91-853-185-1683,Continue normal monitoring
ballari,2025-09-06 00:00:00,29.8,3.3,0.578,1.007,4.0,Cloudy,3.22,Low,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,3,+91-987-445-4055,Continue normal monitoring
ballari,2025-09-06 00:00:00,27.6,3.3,0.725,1.008,4.0,Cloudy,3.82,Medium,Heavy Industrial Load,"Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,2,+91-857-434-4041,Continue normal monitoring
belagavi,2025-09-06 00:00:00,22.3,4.2,0.891,1.009,4.0,Clear,4.77,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,13,+91-998-585-4776,Continue normal monitoring
belagavi,2025-09-06 00:00:00,28.6,5.8,0.708,1.008,4.0,Clear,3.99,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,2,+91-994-921-9671,Continue normal monitoring
belagavi,2025-09-06 00:00:00,28.5,6.1,0.659,1.005,4.0,Partly Cloudy,3.82,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,5,+91-832-664-6783,Continue normal monitoring
belagavi,2025-09-06 00:00:00,26.8,6.3,0.733,1.005,4.0,Partly Cloudy,4.2,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,2,+91-881-475-4588,Continue normal monitoring
bengaluru rural,2025-09-06 00:00:00,22.7,2.8,0.9,1.014,4.0,Clear,4.68,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,12,+91-957-143-7529,Continue normal monitoring
bengaluru rural,2025-09-06 00:00:00,21.1,4.0,0.813,1.015,4.0,Clear,4.27,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,6,+91-971-849-9556,Continue normal monitoring
bengaluru rural,2025-09-06 00:00:00,29.6,3.0,0.6,1.012,10.0,Clear,3.18,Low,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,8,+91-997-746-2281,Continue normal monitoring
bengaluru rural,2025-09-06 00:00:00,26.7,3.0,0.723,1.013,6.0,Clear,3.68,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,10,+91-937-485-4229,Continue normal monitoring
bengaluru urban,2025-09-06 00:00:00,22.2,3.9,0.9,1.014,6.0,Partly Cloudy,4.79,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,5,+91-994-914-8685,Continue normal monitoring
bengaluru urban,2025-09-06 00:00:00,25.1,3.8,0.804,1.015,6.0,Clear,4.19,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,12,+91-826-495-9190,Continue normal monitoring
bengaluru urban,2025-09-06 00:00:00,27.9,3.5,0.622,1.013,6.0,Clear,3.3,Low,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,10,+91-941-743-4972,Continue normal monitoring
bengaluru urban,2025-09-06 00:00:00,25.3,2.8,0.759,1.014,6.0,Clear,3.85,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,5,+91-927-700-2091,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,22.9,3.2,0.83,1.008,4.0,Clear,3.92,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-820-418-1737,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,23.7,2.7,0.9,1.008,2.0,Clear,4.26,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-843-789-8314,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,23.1,4.8,0.868,1.008,2.0,Cloudy,4.29,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-936-226-5466,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,23.4,4.2,0.79,1.008,4.0,Clear,3.81,Medium,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,4,+91-860-872-9895,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,22.2,2.3,0.9,1.009,4.0,Clear,4.24,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,4,+91-968-966-8687,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,24.3,3.5,0.878,1.009,2.0,Clear,4.21,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-841-536-8414,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,24.1,2.2,0.9,1.009,2.0,Clear,4.23,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,1,+91-931-740-5614,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,20.3,1.7,0.875,1.009,4.0,Clear,4.06,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-961-630-3937,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,21.4,1.6,0.835,1.011,10.0,Clear,3.84,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-980-366-1927,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,24.4,1.9,0.9,1.011,2.0,Clear,4.21,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-871-468-8651,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,23.4,2.4,0.871,1.011,2.0,Partly Cloudy,4.08,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-914-349-5325,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,23.8,3.2,0.859,1.011,10.0,Clear,4.07,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-958-937-3858,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,25.7,2.2,0.719,1.009,10.0,Clear,3.31,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-835-506-6032,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,28.5,1.7,0.871,1.01,4.0,Clear,4.04,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,1,+91-980-387-3517,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,27.3,4.7,0.824,1.01,4.0,Partly Cloudy,4.04,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-881-815-1258,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,25.8,3.2,0.73,1.009,10.0,Clear,3.43,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-880-694-5180,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,27.5,2.5,0.589,1.006,10.0,Partly Cloudy,2.87,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,1,+91-999-135-5691,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,27.0,3.8,0.724,1.008,4.0,Clear,3.46,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-854-169-6666,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,27.1,6.0,0.692,1.008,4.0,Clear,3.62,Medium,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-907-399-9998,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,28.6,2.2,0.588,1.006,10.0,Clear,2.84,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-874-987-5171,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,28.0,3.0,0.625,1.006,10.0,Clear,3.01,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,1,+91-837-613-2874,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,28.1,2.8,0.745,1.008,4.0,Partly Cloudy,3.47,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-879-988-3881,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,27.6,3.1,0.786,1.008,4.0,Clear,3.68,Medium,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-986-931-4248,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,29.3,2.7,0.643,1.006,10.0,Clear,3.05,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,3,+91-931-366-7027,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,22.9,2.4,0.882,1.009,4.0,Clear,4.14,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-844-136-6260,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,26.3,2.4,0.774,1.01,4.0,Clear,3.57,Medium,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,4,+91-934-945-7575,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,27.3,2.3,0.815,1.01,4.0,Clear,3.77,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,1,+91-891-915-1942,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,23.5,2.6,0.9,1.009,4.0,Clear,4.26,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-840-799-7872,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,26.7,2.0,0.707,1.01,4.0,Clear,3.25,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,1,+91-912-628-2280,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,25.9,2.2,0.857,1.01,4.0,Clear,3.99,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-813-392-8159,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,26.3,1.4,0.882,1.01,4.0,Clear,4.09,Medium,Humidity Stress,"Humidity Stress, Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,5,+91-925-237-4628,Continue normal monitoring
chikkamagaluru,2025-09-06 00:00:00,26.2,0.3,0.636,1.01,4.0,Clear,2.93,Low,Difficult Access,"Difficult Access, Weather Exposure",Hilly Terrain,1.2,28,6,2,+91-835-845-8516,Continue normal monitoring
dakshina kannada,2025-09-06 00:00:00,24.1,3.0,0.9,1.008,2.0,Partly Cloudy,5.38,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,2,+91-898-807-4825,Deploy emergency crews • Pre-position equipment
dakshina kannada,2025-09-06 00:00:00,27.5,2.3,0.9,1.009,2.0,Partly Cloudy,5.32,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,8,+91-900-880-9850,Deploy emergency crews • Pre-position equipment
dakshina kannada,2025-09-06 00:00:00,26.2,3.3,0.893,1.011,2.0,Clear,5.36,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,2,+91-918-675-5489,Deploy emergency crews • Pre-position equipment
dakshina kannada,2025-09-06 00:00:00,28.2,2.7,0.849,1.01,4.0,Clear,4.97,Medium,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,8,+91-886-291-6910,Continue normal monitoring
dakshina kannada,2025-09-06 00:00:00,26.0,4.9,0.769,1.008,4.0,Clear,4.73,Medium,Salt Corrosion,"Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,1,+91-963-856-2422,Continue normal monitoring
dakshina kannada,2025-09-06 00:00:00,25.3,2.9,0.841,1.008,4.0,Partly Cloudy,4.93,Medium,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,4,+91-808-871-9915,Continue normal monitoring
dakshina kannada,2025-09-06 00:00:00,26.1,3.3,0.865,1.01,4.0,Clear,5.15,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,7,+91-982-964-6254,Deploy emergency crews • Pre-position equipment
dakshina kannada,2025-09-06 00:00:00,25.0,3.1,0.861,1.01,4.0,Partly Cloudy,5.1,High,Humidity Stress,"Humidity Stress, Salt Corrosion, Cyclone Exposure",Coastal High-Risk,1.6,45,12,3,+91-936-496-9270,Deploy emergency crews • Pre-position equipment
davanagere,2025-09-06 00:00:00,23.9,2.6,0.847,1.008,4.0,Partly Cloudy,3.47,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,2,+91-941-499-7440,Continue normal monitoring
davanagere,2025-09-06 00:00:00,23.4,1.9,0.89,1.009,4.0,Clear,3.63,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,3,+91-875-826-1760,Continue normal monitoring
davanagere,2025-09-06 00:00:00,24.3,2.5,0.807,1.011,10.0,Clear,3.29,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,2,+91-807-993-2903,Continue normal monitoring
davanagere,2025-09-06 00:00:00,25.6,3.0,0.743,1.009,10.0,Clear,3.06,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,4,+91-818-675-2149,Continue normal monitoring
davanagere,2025-09-06 00:00:00,27.1,3.2,0.613,1.006,10.0,Clear,2.66,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,3,+91-907-521-6898,Continue normal monitoring
davanagere,2025-09-06 00:00:00,28.4,4.1,0.582,1.006,10.0,Clear,2.66,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,1,+91-920-643-4907,Continue normal monitoring
davanagere,2025-09-06 00:00:00,24.0,3.0,0.899,1.009,4.0,Clear,3.73,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,5,+91-815-883-1150,Continue normal monitoring
davanagere,2025-09-06 00:00:00,28.5,1.0,0.646,1.01,4.0,Clear,2.65,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,4,+91-960-446-8131,Continue normal monitoring
dharwad,2025-09-06 00:00:00,22.5,0.0,0.9,1.005,4.0,Partly Cloudy,4.56,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,2,+91-965-467-8747,Continue normal monitoring
dharwad,2025-09-06 00:00:00,21.5,2.5,0.86,1.006,4.0,Clear,4.4,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,12,+91-852-304-9663,Continue normal monitoring
dharwad,2025-09-06 00:00:00,24.0,5.6,0.888,1.009,4.0,Partly Cloudy,4.96,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,13,+91-812-388-7588,Continue normal monitoring
dharwad,2025-09-06 00:00:00,24.4,1.3,0.811,1.007,10.0,Clear,4.04,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,3,+91-930-166-7968,Continue normal monitoring
dharwad,2025-09-06 00:00:00,27.7,5.4,0.671,1.008,4.0,Clear,3.75,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,13,+91-946-415-8435,Continue normal monitoring
dharwad,2025-09-06 00:00:00,29.4,2.5,0.612,1.006,10.0,Clear,3.18,Low,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,5,+91-805-314-9290,Continue normal monitoring
dharwad,2025-09-06 00:00:00,26.9,7.6,0.636,1.005,4.0,Clear,4.04,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,2,+91-890-240-3504,Continue normal monitoring
dharwad,2025-09-06 00:00:00,31.5,2.1,0.519,1.003,10.0,Cloudy,2.91,Low,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,13,+91-860-126-2183,Continue normal monitoring
dharwad,2025-09-06 00:00:00,26.3,5.6,0.658,1.005,4.0,Clear,3.73,Medium,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,5,+91-899-242-6200,Continue normal monitoring
dharwad,2025-09-06 00:00:00,29.8,0.8,0.631,1.003,10.0,Clear,3.16,Low,High Demand Density,"High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,8,+91-906-306-9086,Continue normal monitoring
dharwad,2025-09-06 00:00:00,26.5,0.6,0.822,1.006,4.0,Clear,4.08,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,2,+91-822-813-2196,Continue normal monitoring
dharwad,2025-09-06 00:00:00,22.3,1.5,0.884,1.007,4.0,Clear,4.49,Medium,Humidity Stress,"Humidity Stress, High Demand Density, Aging Infrastructure",Urban Dense Area,1.35,65,18,13,+91-862-973-8510,Continue normal monitoring
haveri,2025-09-06 00:00:00,21.6,1.7,0.9,1.005,4.0,Partly Cloudy,3.67,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,4,+91-832-430-8763,Continue normal monitoring
haveri,2025-09-06 00:00:00,23.0,1.5,0.883,1.006,4.0,Clear,3.58,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,1,+91-813-112-4392,Continue normal monitoring
haveri,2025-09-06 00:00:00,22.9,1.0,0.826,1.007,10.0,Clear,3.31,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,3,+91-887-465-8038,Continue normal monitoring
haveri,2025-09-06 00:00:00,27.3,1.7,0.665,1.006,10.0,Clear,2.72,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,2,+91-954-208-9991,Continue normal monitoring
haveri,2025-09-06 00:00:00,32.1,1.0,0.524,1.003,10.0,Clear,2.38,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,5,+91-847-568-5390,Continue normal monitoring
haveri,2025-09-06 00:00:00,29.6,3.3,0.631,1.003,10.0,Partly Cloudy,2.71,Low,Normal Conditions,Normal Conditions,Standard Grid Area,1.0,25,5,1,+91-870-316-8108,Continue normal monitoring
haveri,2025-09-06 00:00:00,26.8,0.0,0.82,1.006,4.0,Clear,3.27,Low,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,5,+91-936-593-5432,Continue normal monitoring
haveri,2025-09-06 00:00:00,21.6,1.5,0.88,1.007,4.0,Clear,3.57,Medium,Humidity Stress,"Humidity Stress, Normal Conditions",Standard Grid Area,1.0,25,5,5,+91-840-615-4004,Continue normal monitoring
raichur,2025-09-06 00:00:00,26.2,2.1,0.828,1.006,4.0,Partly Cloudy,4.3,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,2,+91-846-313-6102,Continue normal monitoring
raichur,2025-09-06 00:00:00,24.6,2.1,0.81,1.007,4.0,Clear,4.19,Medium,Humidity Stress,"Humidity Stress, Heavy Industrial Load, Mining Dust",Industrial/Mining Zone,1.4,38,8,5,+91-953-894-3547,Continue normal monitoring
